id,name,artist,cardClass,cost,attack,health,set,type,rarity
LOE_061,Sentinelle Anubisath,Paul Mafayon,NEUTRAL,5,4,4,LOE,MINION,COMMON
LOE_073,Diablosaure fossilisé,Trent Kaniuga,NEUTRAL,8,8,8,LOE,MINION,COMMON
LOE_076,Sir Finley Mrrgglton,Matt Dixon,NEUTRAL,1,1,3,LOE,MINION,LEGENDARY
LOE_077,Brann Barbe-de-Bronze,Sam Nielson,NEUTRAL,3,2,4,LOE,MINION,LEGENDARY
LOE_079,Élise Cherchétoile,Luke Mancini,NEUTRAL,4,3,5,LOE,MINION,LEGENDARY
LOE_086,Pierre d’invocation,Jason Kang,NEUTRAL,5,0,6,LOE,MINION,RARE
LOE_089,Avortons tremblants,Sam Nielson,NEUTRAL,6,2,6,LOE,MINION,RARE
LOE_092,Prince voleur Rafaam,Alex Horley Orlandelli,NEUTRAL,9,7,8,LOE,MINION,LEGENDARY
LOE_104,Ensevelir,Alex Konstad,PRIEST,6,,,LOE,SPELL,COMMON
LOE_105,Chapeau d’explorateur,Joe Wilson,HUNTER,1,,,LOE,SPELL,RARE
LOE_107,Statue sinistre,Jim Nelson,NEUTRAL,4,7,7,LOE,MINION,RARE
LOE_110,Ombre ancienne,Slawomir Maniak,NEUTRAL,4,7,4,LOE,MINION,RARE
LOE_111,Mal déterré,Raymond Swanland,PRIEST,5,,,LOE,SPELL,RARE
LOE_113,Tout est vraiment génial,Andrius Matijoshius,SHAMAN,7,,,LOE,SPELL,RARE
LOE_115,Idole corbeau,A. J. Nazzaro,DRUID,1,,,LOE,SPELL,COMMON
LOE_116,Chercheuse du Reliquaire,Wayne Reynolds,WARLOCK,1,1,1,LOE,MINION,RARE
LOE_118,Lame maudite,Craig Mullins,WARRIOR,1,2,,LOE,WEAPON,RARE
LOE_119,Armure animée,Mike Sass,MAGE,4,4,4,LOE,MINION,RARE
LOEA10_3,Murloc mini-aileron,Oliver Chipping,NEUTRAL,0,1,1,LOE,MINION,COMMON
LOOT_008,Cri psychique,Chris Seaman,PRIEST,7,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_013,Homoncule sans-gêne,Steve Prescott,WARLOCK,2,2,4,LOOTAPALOOZA,MINION,COMMON
LOOT_014,Kobold de bibliothèque,Matt Dixon,WARLOCK,1,2,1,LOOTAPALOOZA,MINION,COMMON
LOOT_017,Sombre pacte,Slawomir Maniak,WARLOCK,1,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_018,Saccageur sadique,A. J. Nazzaro,WARLOCK,4,4,4,LOOTAPALOOZA,MINION,RARE
LOOT_026,Marcheuse fal’dorei,Tyler West Studio,ROGUE,4,4,4,LOOTAPALOOZA,MINION,EPIC
LOOT_033,Trouve-qui-brille,Max Grecke,ROGUE,2,3,1,LOOTAPALOOZA,MINION,COMMON
LOOT_041,Barbare kobold,Mike Sass,WARRIOR,3,4,4,LOOTAPALOOZA,MINION,RARE
LOOT_043,Améthyste de sort inférieure,Mike Azevedo,WARLOCK,4,,,LOOTAPALOOZA,SPELL,RARE
LOOT_044,Gantelet à lame,Luca Zontini,WARRIOR,2,0,,LOOTAPALOOZA,WEAPON,EPIC
LOOT_047,Écorce,Lucas Graciano,DRUID,1,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_048,Golem en bois de fer,L. Lullabi & K. Turovec,DRUID,4,3,6,LOOTAPALOOZA,MINION,COMMON
LOOT_051,Jaspe de sort inférieur,Jim Nelson,DRUID,1,,,LOOTAPALOOZA,SPELL,RARE
LOOT_054,Embranchement,Matt Dixon,DRUID,4,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_056,Tigre astral,Tyler West Studio,DRUID,4,3,5,LOOTAPALOOZA,MINION,EPIC
LOOT_060,Main écrasante,Phil Saunders,SHAMAN,2,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_062,Ermite kobold,Dany Orizio,SHAMAN,2,1,1,LOOTAPALOOZA,MINION,COMMON
LOOT_064,Saphir de sort inférieur,Jason Kang,SHAMAN,7,,,LOOTAPALOOZA,SPELL,RARE
LOOT_069,Rôdeur des égouts,Andrew Hou,NEUTRAL,3,1,1,LOOTAPALOOZA,MINION,COMMON
LOOT_077,Frappe latérale,Arthur Bozonnet,HUNTER,4,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_078,Hydre des cavernes,Peter Stapleton,HUNTER,3,2,4,LOOTAPALOOZA,MINION,COMMON
LOOT_079,Monstre errant,Trent Kaniuga & James Martin,HUNTER,2,,,LOOTAPALOOZA,SPELL,RARE
LOOT_080,Émeraude de sort inférieure,Joe Wilson,HUNTER,5,,,LOOTAPALOOZA,SPELL,RARE
LOOT_085,Rhok’delar,Trent Kaniuga & James Martin,HUNTER,7,4,,LOOTAPALOOZA,WEAPON,LEGENDARY
LOOT_088,Potion d’héroïsme,Luke Mancini,PALADIN,2,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_091,Perle de sort inférieure,Konstantin Turovec,PALADIN,2,,,LOOTAPALOOZA,SPELL,RARE
LOOT_093,Appel aux armes,Konstantin Turovec,PALADIN,4,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_101,Runes explosives,Matt Dixon,MAGE,3,,,LOOTAPALOOZA,SPELL,RARE
LOOT_103,Rubis de sort inférieur,Zoltan Boros,MAGE,2,,,LOOTAPALOOZA,SPELL,RARE
LOOT_104,Parchemin changeant,Arthur Bozonnet,MAGE,0,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_106,Deck miraculeux,Efrem Palacios,MAGE,5,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_108,Aluneth,Izzy Hoover,MAGE,6,0,,LOOTAPALOOZA,WEAPON,LEGENDARY
LOOT_111,Scorpiomatic,Phil Saunders,NEUTRAL,2,1,2,LOOTAPALOOZA,MINION,RARE
LOOT_117,Élémentaire de cire,Steve Prescott,NEUTRAL,1,0,2,LOOTAPALOOZA,MINION,COMMON
LOOT_118,Forgeron d’ébène,Nicola Saviori,NEUTRAL,4,3,4,LOOTAPALOOZA,MINION,RARE
LOOT_122,Vase corrosive,Luca Zontini,NEUTRAL,5,5,5,LOOTAPALOOZA,MINION,COMMON
LOOT_124,Champion solitaire,Jomaro Kindred,NEUTRAL,3,2,4,LOOTAPALOOZA,MINION,RARE
LOOT_125,Basilic peau de pierre,Julian Del Rey,NEUTRAL,3,1,1,LOOTAPALOOZA,MINION,COMMON
LOOT_130,Tyran des Arcanes,Hideaki Takamura,NEUTRAL,5,4,4,LOOTAPALOOZA,MINION,EPIC
LOOT_131,Gelée verte,Anton Kagounkin,NEUTRAL,5,3,3,LOOTAPALOOZA,MINION,COMMON
LOOT_132,Tueuse de dragons,Jim Nelson,NEUTRAL,3,4,3,LOOTAPALOOZA,MINION,COMMON
LOOT_134,Coffre carnassier,Jakub Kasper,NEUTRAL,3,0,4,LOOTAPALOOZA,MINION,COMMON
LOOT_136,Diable sournois,Ivan Fomin,NEUTRAL,4,2,2,LOOTAPALOOZA,MINION,COMMON
LOOT_137,Dragon assoupi,Sean McNally,NEUTRAL,9,4,12,LOOTAPALOOZA,MINION,COMMON
LOOT_144,Dragon au trésor,Hideaki Takamura,NEUTRAL,4,5,6,LOOTAPALOOZA,MINION,COMMON
LOOT_149,Ver tunnelier,Nick Southham,NEUTRAL,7,2,5,LOOTAPALOOZA,MINION,EPIC
LOOT_150,Moussorceleur furbolg,Steve Prescott,NEUTRAL,5,1,1,LOOTAPALOOZA,MINION,RARE
LOOT_152,Barde inspirée,Ursula Dorada,NEUTRAL,3,3,2,LOOTAPALOOZA,MINION,COMMON
LOOT_153,Ver géant violet,J. Cranford,NEUTRAL,8,7,7,LOOTAPALOOZA,MINION,COMMON
LOOT_154,Cavalier Mufle-de-gravier,Jim Nelson,NEUTRAL,1,2,3,LOOTAPALOOZA,MINION,RARE
LOOT_161,Cube carnivore,Jakub Kasper,NEUTRAL,5,4,6,LOOTAPALOOZA,MINION,EPIC
LOOT_165,Sonya Danselombre,J. Axer,ROGUE,3,2,2,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_167,Fongimancien,Matt Dixon,NEUTRAL,5,2,2,LOOTAPALOOZA,MINION,COMMON
LOOT_170,Familier corbeau,Eva Widermann,MAGE,2,2,2,LOOTAPALOOZA,MINION,COMMON
LOOT_172,Fureur du dragon,Andrew Hou,MAGE,5,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_184,Avant-garde d’argent,Alex Garner,NEUTRAL,7,3,3,LOOTAPALOOZA,MINION,COMMON
LOOT_187,Appel du crépuscule,Mauricio Herrera,PRIEST,3,,,LOOTAPALOOZA,SPELL,RARE
LOOT_193,Coursier chatoyant,Eva Widermann,NEUTRAL,4,3,3,LOOTAPALOOZA,MINION,EPIC
LOOT_203,Mithril de sort inférieur,A. J. Nazzaro,WARRIOR,7,,,LOOTAPALOOZA,SPELL,RARE
LOOT_204,Trompe-la-mort,Alex Horley Orlandelli,ROGUE,2,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_209,Âme de dragon,Tyler Walpole,PRIEST,3,0,,LOOTAPALOOZA,WEAPON,LEGENDARY
LOOT_210,Trahison soudaine,Matt Dixon,ROGUE,2,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_211,Ménestrel elfe,Wayne Wu,ROGUE,4,3,3,LOOTAPALOOZA,MINION,RARE
LOOT_214,Évasion,Mauricio Herrera,ROGUE,2,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_216,Lynessa Tristesoleil,Tyler West Studio,PALADIN,7,1,1,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_217,À mes côtés,Peter Stapleton,HUNTER,6,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_218,Bafouilleur farouche,Anton Zemskov,NEUTRAL,1,1,1,LOOTAPALOOZA,MINION,RARE
LOOT_222,Cire-à-l’arc,Anton Kagounkin,HUNTER,1,1,,LOOTAPALOOZA,WEAPON,COMMON
LOOT_231,Artificier des Arcanes,Arthur Gimaldinov,MAGE,1,1,3,LOOTAPALOOZA,MINION,COMMON
LOOT_233,Disciple maudit,Adam Byrne,NEUTRAL,4,5,1,LOOTAPALOOZA,MINION,COMMON
LOOT_258,Taupe sinistre,Daren Bader,NEUTRAL,1,1,3,LOOTAPALOOZA,MINION,COMMON
LOOT_278,Élixir non identifié,Dan Scott,PRIEST,3,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_285,Bouclier non identifié,Dan Scott,WARRIOR,6,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_286,Maillet non identifié,Dan Scott,PALADIN,3,2,,LOOTAPALOOZA,WEAPON,RARE
LOOT_291,Brasse-champi,Andrew Hou,NEUTRAL,4,4,4,LOOTAPALOOZA,MINION,COMMON
LOOT_306,Laquais possédé,Garrett Hanna,WARLOCK,6,2,2,LOOTAPALOOZA,MINION,RARE
LOOT_309,Appel du chêne,Konstantin Turovec,DRUID,4,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_313,Lion de cristal,Jim Nelson,PALADIN,6,5,5,LOOTAPALOOZA,MINION,RARE
LOOT_314,Gardien griffu,Alexey Aparin,DRUID,8,3,5,LOOTAPALOOZA,MINION,RARE
LOOT_315,Trogg gobe-gloups,Chris Seaman,NEUTRAL,5,1,5,LOOTAPALOOZA,MINION,COMMON
LOOT_329,Seigneur fongique Ixlid,James Ryman,DRUID,5,2,4,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_333,Gain de niveau !,Wayne Reynolds,PALADIN,5,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_344,Talismans primordiaux,Ivan Fomin,SHAMAN,3,,,LOOTAPALOOZA,SPELL,RARE
LOOT_347,Apprenti kobold,Alex Horley Orlandelli,NEUTRAL,3,2,1,LOOTAPALOOZA,MINION,COMMON
LOOT_351,Lutin cupide,L. Lullabi & K. Turovec,DRUID,3,3,1,LOOTAPALOOZA,MINION,RARE
LOOT_353,Sonde psionique,Mauricio Herrera,PRIEST,1,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_357,Marin le malandrin,Zoltan Boros,NEUTRAL,8,6,6,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_358,Gravats le ruine-monde,Hideaki Takamura,SHAMAN,6,7,7,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_363,Geôlier acariâtre,Matt Dixon,PALADIN,2,1,1,LOOTAPALOOZA,MINION,COMMON
LOOT_364,Déluge de coups,Arthur Gimaldinov,WARRIOR,3,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_365,Golem serti de gemmes,Luca Zontini,WARRIOR,6,5,9,LOOTAPALOOZA,MINION,COMMON
LOOT_367,Armurier sèche-moustache,Jim Nelson,WARRIOR,2,2,2,LOOTAPALOOZA,MINION,COMMON
LOOT_368,Seigneur du Vide,Jerry Mascho,WARLOCK,9,3,9,LOOTAPALOOZA,MINION,EPIC
LOOT_370,Regroupement,L. Lullabi & K. Turovec,WARRIOR,6,,,LOOTAPALOOZA,SPELL,RARE
LOOT_373,Pluie guérisseuse,Hideaki Takamura,SHAMAN,3,,,LOOTAPALOOZA,SPELL,COMMON
LOOT_375,Recruteuse de la guilde,Arthur Bozonnet,NEUTRAL,5,2,4,LOOTAPALOOZA,MINION,COMMON
LOOT_380,Tranche-malheur,Matthew O'Connor,WARRIOR,8,3,,LOOTAPALOOZA,WEAPON,LEGENDARY
LOOT_382,Moine kobold,Sam Nielson,NEUTRAL,4,3,6,LOOTAPALOOZA,MINION,RARE
LOOT_383,Ettin affamé,Dave Allsop,NEUTRAL,6,4,10,LOOTAPALOOZA,MINION,RARE
LOOT_388,Enchanteur mycélien,Max Grecke,NEUTRAL,3,3,3,LOOTAPALOOZA,MINION,COMMON
LOOT_389,Kobold farfouilleur,Trent Kaniuga & James Martin,NEUTRAL,3,1,3,LOOTAPALOOZA,MINION,EPIC
LOOT_392,Brindille de l’Arbre-Monde,Alexey Aparin,DRUID,4,1,,LOOTAPALOOZA,WEAPON,LEGENDARY
LOOT_394,Chantepignon,Matt Dixon,NEUTRAL,3,1,2,LOOTAPALOOZA,MINION,RARE
LOOT_398,Djinn bienveillant,Ware Lee,PALADIN,3,2,4,LOOTAPALOOZA,MINION,COMMON
LOOT_410,Brise-pénombre,Alex Horley Orlandelli,PRIEST,4,3,3,LOOTAPALOOZA,MINION,RARE
LOOT_412,Illusionniste kobold,Alex Horley Orlandelli,ROGUE,5,3,3,LOOTAPALOOZA,MINION,RARE
LOOT_413,Scarabée cuirassé,Ian Ameling,NEUTRAL,2,2,3,LOOTAPALOOZA,MINION,COMMON
LOOT_414,Grand archiviste,Ursula Dorada,NEUTRAL,8,4,7,LOOTAPALOOZA,MINION,EPIC
LOOT_415,Rin la première disciple,A. J. Nazzaro,WARLOCK,6,3,6,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_417,Cataclysme,L. Lullabi & K. Turovec,WARLOCK,5,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_420,Crâne du Man’ari,Matthew O'Connor,WARLOCK,5,0,,LOOTAPALOOZA,WEAPON,LEGENDARY
LOOT_500,Val’anyr,James Ryman,PALADIN,6,4,,LOOTAPALOOZA,WEAPON,LEGENDARY
LOOT_503,Onyx de sort inférieur,Arthur Bozonnet,ROGUE,5,,,LOOTAPALOOZA,SPELL,RARE
LOOT_504,Évolution instable,Tooth,SHAMAN,1,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_506,La Sorcelance,Jakub Kasper,SHAMAN,8,3,,LOOTAPALOOZA,WEAPON,LEGENDARY
LOOT_507,Diamant de sort inférieur,Tyler West Studio,PRIEST,7,,,LOOTAPALOOZA,SPELL,RARE
LOOT_511,Kathrena Fétu-d’Hiver,Garrett Hanna,HUNTER,8,6,6,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_516,Zola la gorgone,Sean McNally,NEUTRAL,3,2,2,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_517,Élémentaire murmurant,Hideaki Takamura,SHAMAN,2,1,1,LOOTAPALOOZA,MINION,RARE
LOOT_518,Mande-foudre des Vents,Arthur Gimaldinov,SHAMAN,5,5,5,LOOTAPALOOZA,MINION,EPIC
LOOT_519,Géosculpteur Yip,Mike Azevedo,WARRIOR,8,4,8,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_520,Suinteux suintant,Anton Kagounkin,HUNTER,6,5,4,LOOTAPALOOZA,MINION,RARE
LOOT_521,Maître Chênecœur,Max Grecke,NEUTRAL,9,5,5,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_522,Murs broyeurs,Trent Kaniuga,HUNTER,7,,,LOOTAPALOOZA,SPELL,EPIC
LOOT_526,Les ténèbres,L. Lullabi & K. Turovec,NEUTRAL,4,20,20,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_528,Acolyte du Crépuscule,Tooth,PRIEST,3,2,4,LOOTAPALOOZA,MINION,EPIC
LOOT_529,Déchireur du Vide,Slawomir Maniak,NEUTRAL,3,3,3,LOOTAPALOOZA,MINION,EPIC
LOOT_534,Gargouille dorée,E. M. Gist,PRIEST,3,2,2,LOOTAPALOOZA,MINION,COMMON
LOOT_535,Mande-dragon Alanna,James Ryman,MAGE,9,3,3,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_537,Manipulateur tellurique,Arthur Bozonnet,MAGE,4,4,5,LOOTAPALOOZA,MINION,RARE
LOOT_538,Temporus,Daren Bader,PRIEST,7,6,6,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_539,Invocatrice malveillante,Peter Stapleton,NEUTRAL,6,4,4,LOOTAPALOOZA,MINION,EPIC
LOOT_540,Couve-dragon,Peter Stapleton,NEUTRAL,9,2,4,LOOTAPALOOZA,MINION,EPIC
LOOT_541,Roi Cire-Pilleur,Konstantin Turovec,NEUTRAL,8,5,5,LOOTAPALOOZA,MINION,LEGENDARY
LOOT_542,Plaie des rois,Evgeniy Dlinnov,ROGUE,1,1,3,LOOTAPALOOZA,WEAPON,LEGENDARY
MAW_000,Diablotinpostrice,Jason Kang,WARLOCK,2,1,1,REVENDRETH,MINION,COMMON
MAW_001,Accusation d’incendie,Juan Calle,WARLOCK,2,,,REVENDRETH,SPELL,COMMON
MAW_002,Habeas cadavera,Konstantin Turovec,WARLOCK,3,,,REVENDRETH,SPELL,RARE
MAW_003,Preuve totémique,Sergey Tsvelykh,SHAMAN,1,,,REVENDRETH,SPELL,COMMON
MAW_004,Cherche-âme,Jaemin Kim,NEUTRAL,5,3,3,REVENDRETH,MINION,COMMON
MAW_005,Tendeuse de pièges,Jakub Kasper,SHAMAN,3,3,3,REVENDRETH,MINION,RARE
MAW_006,Objection !,Vlad Botos,MAGE,3,,,REVENDRETH,SPELL,RARE
MAW_008,Magistrate aveugle,Ivan Fomin,DEMONHUNTER,4,5,4,REVENDRETH,MINION,COMMON
MAW_009,Molosse d’ombre,Patrick Bjorkstrom,HUNTER,5,6,5,REVENDRETH,MINION,RARE
MAW_010,Requête rejetée,Anton Zemskov,HUNTER,2,,,REVENDRETH,SPELL,COMMON
MAW_011,Avocat de la défense Nathanos,Arthur Bozonnet,HUNTER,6,4,4,REVENDRETH,MINION,LEGENDARY
MAW_012,Au nom du Fiel !,Mauricio Herrera,DEMONHUNTER,5,,,REVENDRETH,SPELL,COMMON
MAW_013,Perpétuité,Konstantin Turovec,MAGE,4,,,REVENDRETH,SPELL,RARE
MAW_014,Procureure Mel’tranix,Rafael Zanchetin,DEMONHUNTER,4,2,6,REVENDRETH,MINION,LEGENDARY
MAW_015,Fonctions de juré,Konstantin Turovec,PALADIN,3,,,REVENDRETH,SPELL,COMMON
MAW_016,Silence dans la salle,James Ryman,PALADIN,2,,,REVENDRETH,SPELL,RARE
MAW_017,Avocate de recours collectif,James Ryman,PALADIN,2,2,3,REVENDRETH,MINION,RARE
MAW_018,Parjure,Ludo Lullabi,ROGUE,2,,,REVENDRETH,SPELL,COMMON
MAW_019,Accusation de meurtre,Konstantin Turovec,ROGUE,2,,,REVENDRETH,SPELL,COMMON
MAW_020,Sténographe griffonneur,Matt Dixon,ROGUE,7,4,4,REVENDRETH,MINION,RARE
MAW_021,Bonne conscience,Arthur Bozonnet,PRIEST,3,,,REVENDRETH,SPELL,COMMON
MAW_022,Médium à charge,Zoltan Boros,PRIEST,4,2,6,REVENDRETH,MINION,COMMON
MAW_023,Accusation de vol,Anzka Nguyen,PRIEST,1,,,REVENDRETH,SPELL,RARE
MAW_024,Procès-fleuve,Konstantin Turovec,DRUID,2,,,REVENDRETH,SPELL,RARE
MAW_025,Avocat de l’Antre,Alex Stone,DRUID,2,1,3,REVENDRETH,MINION,COMMON
MAW_026,Incarcération,Jakub Kasper,DRUID,3,,,REVENDRETH,SPELL,RARE
MAW_027,Appel à la barre,Luca Zontini,WARRIOR,1,,,REVENDRETH,SPELL,COMMON
MAW_028,Huissier antrelige,Vladimir Kafanov,WARRIOR,5,4,4,REVENDRETH,MINION,COMMON
MAW_029,Expert en armes,Anton Zemskov,WARRIOR,3,3,2,REVENDRETH,MINION,RARE
MAW_030,Gardien de Tourment,Sergey Tsvelykh,SHAMAN,8,6,10,REVENDRETH,MINION,RARE
MAW_031,Gardien de l’au-delà,Mike Sass,NEUTRAL,3,3,4,REVENDRETH,MINION,RARE
MAW_032,Témoin peu loquace,Arthur Gimaldinov,NEUTRAL,3,2,5,REVENDRETH,MINION,EPIC
MAW_033,Sylvanas l’Accusée,James Ryman,NEUTRAL,6,5,5,REVENDRETH,MINION,LEGENDARY
MAW_034,Le Geôlier,Alex Horley Orlandelli,NEUTRAL,10,10,10,REVENDRETH,MINION,LEGENDARY
MAW_101,Adjurateur de contrat,Matt Dixon,MAGE,6,6,6,REVENDRETH,MINION,COMMON
NEW1_003,Pacte sacrificiel,Jim Nelson,WARLOCK,0,,,LEGACY,SPELL,FREE
NEW1_004,Disparition,Sean O’Daniels,ROGUE,6,,,LEGACY,SPELL,COMMON
NEW1_005,Kidnappeur,Dave Allsop,ROGUE,6,5,3,EXPERT1,MINION,EPIC
NEW1_007,Météores,Richard Wright,DRUID,5,,,EXPERT1,SPELL,RARE
NEW1_008,Ancien du savoir,Patrik Hjelm,DRUID,7,7,7,EXPERT1,MINION,EPIC
NEW1_010,"Al’Akir, seigneur des Vents",Raymond Swanland,SHAMAN,8,3,6,EXPERT1,MINION,LEGENDARY
NEW1_011,Soldat d’élite kor’kron,Alex Horley Orlandelli,WARRIOR,4,4,3,LEGACY,MINION,FREE
NEW1_012,Wyrm de mana,Blizzard Cinematics,MAGE,1,1,3,EXPERT1,MINION,COMMON
NEW1_014,Maîtresse du déguisement,Ron Spencer,ROGUE,4,4,4,EXPERT1,MINION,RARE
NEW1_016,Perroquet du capitaine,Daren Bader,NEUTRAL,2,1,1,LEGACY,MINION,EPIC
NEW1_017,Crabe affamé,Jaemin Kim,NEUTRAL,1,1,2,EXPERT1,MINION,EPIC
NEW1_018,Mousse de la Voile sanglante,Jim Nelson,NEUTRAL,2,2,3,EXPERT1,MINION,COMMON
NEW1_019,Jongleur de couteaux,Matt Cavotta,NEUTRAL,2,3,2,EXPERT1,MINION,RARE
NEW1_020,Pyromancien sauvage,Alex Horley Orlandelli,NEUTRAL,2,3,2,EXPERT1,MINION,RARE
NEW1_021,Auspice funeste,Alex Horley Orlandelli,NEUTRAL,2,0,7,EXPERT1,MINION,EPIC
NEW1_022,Corsaire de l’effroi,Trent Kaniuga,NEUTRAL,4,3,3,EXPERT1,MINION,COMMON
NEW1_023,Dragon féerique,Samwise,NEUTRAL,2,3,2,EXPERT1,MINION,COMMON
NEW1_024,Capitaine Vertepeau,Dan Scott,NEUTRAL,5,5,4,EXPERT1,MINION,LEGENDARY
NEW1_025,Forban de la Voile sanglante,Randy Gallegos,NEUTRAL,1,1,2,EXPERT1,MINION,RARE
NEW1_026,Enseignante pourpre,James Ryman,NEUTRAL,4,3,5,EXPERT1,MINION,RARE
NEW1_027,Capitaine des mers du Sud,Ken Steacy,NEUTRAL,3,3,3,EXPERT1,MINION,EPIC
NEW1_029,Milhouse Tempête-de-Mana,Jim Nelson,NEUTRAL,2,4,4,EXPERT1,MINION,LEGENDARY
NEW1_030,Aile de mort,Bernie Kang,NEUTRAL,10,12,12,EXPERT1,MINION,LEGENDARY
NEW1_031,Compagnon animal,Wei Wang,HUNTER,3,,,LEGACY,SPELL,FREE
NEW1_036,Cri de commandement,Wayne Reynolds,WARRIOR,2,,,EXPERT1,SPELL,RARE
NEW1_037,Maître fabricant d’épées,E. M. Gist,NEUTRAL,2,1,3,EXPERT1,MINION,RARE
NEW1_038,Gruul,Kev Walker,NEUTRAL,8,7,7,EXPERT1,MINION,LEGENDARY
NEW1_040,Lardeur,Laurel Austin,NEUTRAL,6,4,4,EXPERT1,MINION,LEGENDARY
NEW1_041,Kodo déchaîné,Daren Bader,NEUTRAL,5,3,5,EXPERT1,MINION,RARE
NX2_001,Déchirer la réalité,Vika Yarova,MAGE,4,,,RETURN_OF_THE_LICH_KING,SPELL,COMMON
NX2_002,Jeune recrue spectrale,Sergey Tsvelykh,MAGE,3,1,4,RETURN_OF_THE_LICH_KING,MINION,RARE
NX2_003,Tisse-tornade,Todd Harris,MAGE,3,4,3,RETURN_OF_THE_LICH_KING,MINION,RARE
NX2_004,Saccage,L. Lullabi & K. Turovec,ROGUE,0,,,RETURN_OF_THE_LICH_KING,SPELL,COMMON
NX2_005,Création recousue,Ian Ameling,ROGUE,3,1,1,RETURN_OF_THE_LICH_KING,MINION,RARE
NX2_006,Pavillon noir,Matt Dixon,ROGUE,1,1,3,RETURN_OF_THE_LICH_KING,MINION,COMMON
NX2_007,Mâchouilleur givraileron,Hideaki Takamura,SHAMAN,3,2,3,RETURN_OF_THE_LICH_KING,MINION,RARE
NX2_008,Transflammation,Anton Zemskov,SHAMAN,1,,,RETURN_OF_THE_LICH_KING,SPELL,COMMON
NX2_009,Cryogénie,Vladimir Kafanov,SHAMAN,1,,,RETURN_OF_THE_LICH_KING,SPELL,RARE
NX2_010,Scarabée de la mort,Brian Despain,DRUID,6,6,6,RETURN_OF_THE_LICH_KING,MINION,COMMON
NX2_011,Cycle éternel,Mooncolony,DRUID,6,,,RETURN_OF_THE_LICH_KING,SPELL,RARE
NX2_012,Griffure,Todd Harris,DRUID,2,,,RETURN_OF_THE_LICH_KING,SPELL,RARE
NX2_013,DES ZOMBEILLES !,Max Grecke,HUNTER,2,,,RETURN_OF_THE_LICH_KING,SPELL,COMMON
NX2_014,Traqueur de babioles,Eva Widermann,HUNTER,1,1,1,RETURN_OF_THE_LICH_KING,MINION,COMMON
NX2_015,Fidèles compagnons,Eva Widermann,HUNTER,7,,,RETURN_OF_THE_LICH_KING,SPELL,RARE
NX2_016,Rêve d’enfer,Jakub Kasper,WARLOCK,2,,,RETURN_OF_THE_LICH_KING,SPELL,RARE
NX2_017,Éruption de peste,Konstantin Turovec,WARLOCK,3,,,RETURN_OF_THE_LICH_KING,SPELL,COMMON
NX2_018,Nécromancienne putréfiée,A.J. Nazzaro,PRIEST,4,5,4,RETURN_OF_THE_LICH_KING,MINION,COMMON
NX2_019,Incandescence mentale,Mooncolony,PRIEST,1,,,RETURN_OF_THE_LICH_KING,SPELL,COMMON
NX2_020,Cannibalisme,Slawomir Maniak,PRIEST,4,,,RETURN_OF_THE_LICH_KING,SPELL,RARE
NX2_021,Chevalière des morts,Paul Mafayon,PALADIN,3,5,5,RETURN_OF_THE_LICH_KING,MINION,COMMON
NX2_022,Aile-dorée,Valeria Styajkina,PALADIN,4,3,5,RETURN_OF_THE_LICH_KING,MINION,RARE
NX2_023,Le purificateur,Jaemin Kim,PALADIN,6,4,6,RETURN_OF_THE_LICH_KING,MINION,LEGENDARY
